guest asm,,,,,,,,,,operand encoding (Intel syntax),,,,,,operand types (Intel syntax),,,,,host asm,,,,
name,opcode,vec pfx,prefix,escape,width,dst_w,tuple,mask,misc,E_class,dst_e,src1_e,src2_e,src3_e,src4_e,dst_t,src1_t,src2_t,src3_t,src4_t,asm-> IR function,IR,mult,param,IR->asm
VPSHRDQ,0x73,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVectorMem,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V128,Ity_V128,Ity_V128,Ity_I8,,NULL,Iop_VPSHRDQ_128,1,,
VPSHRDQ,0x73,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVectorMem,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V256,Ity_V256,Ity_V256,Ity_I8,,NULL,Iop_VPSHRDQ_128,2,,
VPSHRDQ,0x73,EVEX,PFX_66,ESC_0F3A,W1,W_64,FullVectorMem,MASK_FULL,,,rG,rV,rmE,imm8,,Ity_V512,Ity_V512,Ity_V512,Ity_I8,,NULL,Iop_VPSHRDQ_128,4,,
VPCMPEQB,0x74,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_ZERO,,E4nb,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V128,Ity_V128,,NULL,Iop_Cmp8Sx16,1,0,DEFAULT
VPCMPEQB,0x74,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_ZERO,,E4nb,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V256,Ity_V256,,NULL,Iop_Cmp8Sx32,1,0,DEFAULT
VPCMPEQB,0x74,EVEX,PFX_66,ESC_0F,WIG,W_8,FullVectorMem,MASK_ZERO,,E4nb,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V512,Ity_V512,,NULL,Iop_Cmp8Sx64,1,0,DEFAULT
VPCMPEQW,0x75,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_ZERO,,E4nb,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V128,Ity_V128,,NULL,Iop_Cmp16Sx8,1,0,DEFAULT
VPCMPEQW,0x75,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_ZERO,,E4nb,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V256,Ity_V256,,NULL,Iop_Cmp16Sx16,1,0,DEFAULT
VPCMPEQW,0x75,EVEX,PFX_66,ESC_0F,WIG,W_16,FullVectorMem,MASK_ZERO,,E4nb,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V512,Ity_V512,,NULL,Iop_Cmp16Sx32,1,0,DEFAULT
VPERMI2B,0x75,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,,rG,rG,rV,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI8x16,1,,DEFAULT
VPERMI2B,0x75,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,,rG,rG,rV,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI8x32,1,,DEFAULT
VPERMI2B,0x75,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,,rG,rG,rV,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI8x64,1,,DEFAULT
VPERMI2W,0x75,EVEX,PFX_66,ESC_0F38,W1,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rG,rV,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI16x8,1,,DEFAULT
VPERMI2W,0x75,EVEX,PFX_66,ESC_0F38,W1,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rG,rV,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI16x16,1,,DEFAULT
VPERMI2W,0x75,EVEX,PFX_66,ESC_0F38,W1,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rG,rV,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI16x32,1,,DEFAULT
VPCMPEQD,0x76,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V128,Ity_V128,,NULL,Iop_Cmp32Sx4,1,0,DEFAULT
VPCMPEQD,0x76,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V256,Ity_V256,,NULL,Iop_Cmp32Sx8,1,0,DEFAULT
VPCMPEQD,0x76,EVEX,PFX_66,ESC_0F,W0,W_32,FullVector,MASK_ZERO,,E4,kG,kG,rV,rmE,,Ity_I64,Ity_I64,Ity_V512,Ity_V512,,NULL,Iop_Cmp32Sx16,1,0,DEFAULT
VPERMI2D,0x76,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI32x4,1,,DEFAULT
VPERMI2D,0x76,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI32x8,1,,DEFAULT
VPERMI2D,0x76,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI32x16,1,,DEFAULT
VPERMI2Q,0x76,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI64x2,1,,DEFAULT
VPERMI2Q,0x76,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI64x4,1,,DEFAULT
VPERMI2Q,0x76,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI64x8,1,,DEFAULT
VPERMI2PS,0x77,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI32x4,1,,DEFAULT
VPERMI2PS,0x77,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI32x8,1,,DEFAULT
VPERMI2PS,0x77,EVEX,PFX_66,ESC_0F38,W0,W_32,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI32x16,1,,DEFAULT
VPERMI2PD,0x77,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI64x2,1,,DEFAULT
VPERMI2PD,0x77,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI64x4,1,,DEFAULT
VPERMI2PD,0x77,EVEX,PFX_66,ESC_0F38,W1,W_64,FullVector,MASK_FULL,,E4NF,rG,rG,rV,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI64x8,1,,DEFAULT
VCVTTPD2UDQ,0x78,EVEX,PFX_NA,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_V128,,,m_F64_to_I32U,Iop_INVALID,2,1,
VCVTTPD2UDQ,0x78,EVEX,PFX_NA,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V256,,,m_F64_to_I32U,Iop_INVALID,4,1,
VCVTTPD2UDQ,0x78,EVEX,PFX_NA,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V512,,,m_F64_to_I32U,Iop_INVALID,8,1,
VCVTTPS2UDQ,0x78,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V128,,,m_F32_to_I32U,Iop_INVALID,4,1,
VCVTTPS2UDQ,0x78,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V256,,,m_F32_to_I32U,Iop_INVALID,8,1,
VCVTTPS2UDQ,0x78,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V512,,,m_F32_to_I32U,Iop_INVALID,16,1,
VCVTTPS2UQQ,0x78,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_I64,,,m_F32_to_I64U,Iop_INVALID,2,1,
VCVTTPS2UQQ,0x78,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V128,,,m_F32_to_I64U,Iop_INVALID,4,1,
VCVTTPS2UQQ,0x78,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V256,,,m_F32_to_I64U,Iop_INVALID,8,1,
VCVTTPD2UQQ,0x78,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V128,,,m_F64_to_I64U,Iop_INVALID,2,1,
VCVTTPD2UQQ,0x78,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V256,,,m_F64_to_I64U,Iop_INVALID,4,1,
VCVTTPD2UQQ,0x78,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V512,,,m_F64_to_I64U,Iop_INVALID,8,1,
VPBROADCASTB,0x78,EVEX,PFX_66,ESC_0F38,WIG,W_8,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V128,Ity_I8,,,,m_Broadcast,Iop_INVALID,,16,
VPBROADCASTB,0x78,EVEX,PFX_66,ESC_0F38,WIG,W_8,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V256,Ity_I8,,,,m_Broadcast,Iop_INVALID,,32,
VPBROADCASTB,0x78,EVEX,PFX_66,ESC_0F38,WIG,W_8,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V512,Ity_I8,,,,m_Broadcast,Iop_INVALID,,64,
VCVTTSD2USI,0x78,EVEX,PFX_F2,ESC_0F,W0,W_32,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I32,Ity_I32,Ity_I64,,,m_F64_to_I32U,Iop_INVALID,,1,
VCVTTSD2USI,0x78,EVEX,PFX_F2,ESC_0F,W1,W_64,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_I64,,,m_F64_to_I64U,Iop_INVALID,1,1,
VCVTTSS2USI,0x78,EVEX,PFX_F3,ESC_0F,W0,W_32,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I32,Ity_I32,Ity_I32,,,m_F32_to_I32U,Iop_INVALID,1,1,
VCVTTSS2USI,0x78,EVEX,PFX_F3,ESC_0F,W1,W_64,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_I32,,,m_F32_to_I64U,Iop_INVALID,,1,
VCVTPS2UDQ,0x79,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V128,,,m_F32_to_I32U,Iop_INVALID,4,0,
VCVTPS2UDQ,0x79,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V256,,,m_F32_to_I32U,Iop_INVALID,8,0,
VCVTPS2UDQ,0x79,EVEX,PFX_NA,ESC_0F,W0,W_32,FullVector,MASK_FULL,,,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V512,,,m_F32_to_I32U,Iop_INVALID,16,0,
VCVTPD2UDQ,0x79,EVEX,PFX_NA,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_V128,,,m_F64_to_I32U,Iop_INVALID,2,0,
VCVTPD2UDQ,0x79,EVEX,PFX_NA,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V256,,,m_F64_to_I32U,Iop_INVALID,4,0,
VCVTPD2UDQ,0x79,EVEX,PFX_NA,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V512,,,m_F64_to_I32U,Iop_INVALID,8,0,
VCVTPS2UQQ,0x79,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_I64,,,m_F32_to_I64U,Iop_INVALID,2,0,
VCVTPS2UQQ,0x79,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V128,,,m_F32_to_I64U,Iop_INVALID,4,0,
VCVTPS2UQQ,0x79,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V256,,,m_F32_to_I64U,Iop_INVALID,8,0,
VCVTPD2UQQ,0x79,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V128,,,m_F64_to_I64U,Iop_INVALID,2,0,
VCVTPD2UQQ,0x79,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V256,,,m_F64_to_I64U,Iop_INVALID,4,0,
VCVTPD2UQQ,0x79,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V512,,,m_F64_to_I64U,Iop_INVALID,8,0,
VPBROADCASTW,0x79,EVEX,PFX_66,ESC_0F38,WIG,W_16,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V128,Ity_I16,,,,m_Broadcast,Iop_INVALID,,8,
VPBROADCASTW,0x79,EVEX,PFX_66,ESC_0F38,WIG,W_16,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V256,Ity_I16,,,,m_Broadcast,Iop_INVALID,,16,
VPBROADCASTW,0x79,EVEX,PFX_66,ESC_0F38,WIG,W_16,Tuple1Scalar,MASK_FULL,,E6BC,rG,rmE,,,,Ity_V512,Ity_I16,,,,m_Broadcast,Iop_INVALID,,32,
VCVTSD2USI,0x79,EVEX,PFX_F2,ESC_0F,W0,W_32,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I32,Ity_I32,Ity_I64,,,m_F64_to_I32U,Iop_INVALID,,0,
VCVTSD2USI,0x79,EVEX,PFX_F2,ESC_0F,W1,W_64,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_I64,,,m_F64_to_I64U,Iop_INVALID,,0,
VCVTSS2USI,0x79,EVEX,PFX_F3,ESC_0F,W0,W_32,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I32,Ity_I32,Ity_I32,,,m_F32_to_I32U,Iop_INVALID,,0,
VCVTSS2USI,0x79,EVEX,PFX_F3,ESC_0F,W1,W_64,Tuple1Fixed,MASK_NONE,noVL,E3NF,iG,rmode,rmE,,,Ity_I64,Ity_I32,Ity_I32,,,m_F32_to_I64U,Iop_INVALID,,0,
VCVTTPS2QQ,0x7A,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_I64,,,m_F32_to_I64S,Iop_INVALID,2,1,
VCVTTPS2QQ,0x7A,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V128,,,m_F32_to_I64S,Iop_INVALID,4,1,
VCVTTPS2QQ,0x7A,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V256,,,m_F32_to_I64S,Iop_INVALID,8,1,
VCVTTPD2QQ,0x7A,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V128,,,m_F64_to_I64S,Iop_INVALID,2,1,
VCVTTPD2QQ,0x7A,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V256,,,m_F64_to_I64S,Iop_INVALID,4,1,
VCVTTPD2QQ,0x7A,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V512,,,m_F64_to_I64S,Iop_INVALID,8,1,
VPBROADCASTB,0x7A,EVEX,PFX_66,ESC_0F38,W0,W_8,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V128,Ity_I8,,,,m_Broadcast,Iop_INVALID,,16,
VPBROADCASTB,0x7A,EVEX,PFX_66,ESC_0F38,W0,W_8,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V256,Ity_I8,,,,m_Broadcast,Iop_INVALID,,32,
VPBROADCASTB,0x7A,EVEX,PFX_66,ESC_0F38,W0,W_8,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V512,Ity_I8,,,,m_Broadcast,Iop_INVALID,,64,
VCVTUDQ2PS,0x7A,EVEX,PFX_F2,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V128,,,,m_I32U_to_F32,Iop_INVALID,4,0,
VCVTUDQ2PS,0x7A,EVEX,PFX_F2,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V256,,,,m_I32U_to_F32,Iop_INVALID,8,0,
VCVTUDQ2PS,0x7A,EVEX,PFX_F2,ESC_0F,W0,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,m_I32U_to_F32,Iop_INVALID,16,0,
VCVTUQQ2PS,0x7A,EVEX,PFX_F2,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_I64,Ity_V128,,,,m_I64U_to_F32,Iop_INVALID,2,0,
VCVTUQQ2PS,0x7A,EVEX,PFX_F2,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V256,,,,m_I64U_to_F32,Iop_INVALID,4,0,
VCVTUQQ2PS,0x7A,EVEX,PFX_F2,ESC_0F,W1,W_32,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V512,,,,m_I64U_to_F32,Iop_INVALID,8,0,
VCVTUDQ2PD,0x7A,EVEX,PFX_F3,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E5,rG,rmE,,,,Ity_V128,Ity_I64,,,,m_I32U_to_F64,Iop_INVALID,2,0,
VCVTUDQ2PD,0x7A,EVEX,PFX_F3,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E5,rG,rmE,,,,Ity_V256,Ity_V128,,,,m_I32U_to_F64,Iop_INVALID,4,0,
VCVTUDQ2PD,0x7A,EVEX,PFX_F3,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E5,rG,rmE,,,,Ity_V512,Ity_V256,,,,m_I32U_to_F64,Iop_INVALID,8,0,
VCVTUQQ2PD,0x7A,EVEX,PFX_F3,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V128,Ity_V128,,,,m_I64U_to_F64,Iop_INVALID,2,0,
VCVTUQQ2PD,0x7A,EVEX,PFX_F3,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V256,Ity_V256,,,,m_I64U_to_F64,Iop_INVALID,4,0,
VCVTUQQ2PD,0x7A,EVEX,PFX_F3,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmE,,,,Ity_V512,Ity_V512,,,,m_I64U_to_F64,Iop_INVALID,8,0,
VCVTPS2QQ,0x7B,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_I64,,,m_F32_to_I64S,Iop_INVALID,2,0,
VCVTPS2QQ,0x7B,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V128,,,m_F32_to_I64S,Iop_INVALID,4,0,
VCVTPS2QQ,0x7B,EVEX,PFX_66,ESC_0F,W0,W_64,HalfVector,MASK_FULL,,E3,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V256,,,m_F32_to_I64S,Iop_INVALID,8,0,
VCVTPD2QQ,0x7B,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V128,Ity_I32,Ity_V128,,,m_F64_to_I64S,Iop_INVALID,2,0,
VCVTPD2QQ,0x7B,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V256,Ity_I32,Ity_V256,,,m_F64_to_I64S,Iop_INVALID,4,0,
VCVTPD2QQ,0x7B,EVEX,PFX_66,ESC_0F,W1,W_64,FullVector,MASK_FULL,,E2,rG,rmode,rmE,,,Ity_V512,Ity_I32,Ity_V512,,,m_F64_to_I64S,Iop_INVALID,8,0,
VPBROADCASTW,0x7B,EVEX,PFX_66,ESC_0F38,W0,W_16,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V128,Ity_I16,,,,m_Broadcast,Iop_INVALID,,8,
VPBROADCASTW,0x7B,EVEX,PFX_66,ESC_0F38,W0,W_16,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V256,Ity_I16,,,,m_Broadcast,Iop_INVALID,,16,
VPBROADCASTW,0x7B,EVEX,PFX_66,ESC_0F38,W0,W_16,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V512,Ity_I16,,,,m_Broadcast,Iop_INVALID,,32,
VCVTUSI2SD,0x7B,EVEX,PFX_F2,ESC_0F,W0,W_64,Tuple1Scalar,MASK_NONE,,E10NF,rG,rV,imE,,,Ity_V128,Ity_V128,Ity_I32,,,m_I32U_to_F64_F0x2,Iop_INVALID,,,
VCVTUSI2SD,0x7B,EVEX,PFX_F2,ESC_0F,W1,W_64,Tuple1Scalar,MASK_NONE,,E3NF,rG,rV,imE,,,Ity_V128,Ity_V128,Ity_I64,,,m_I64U_to_F64_F0x2,Iop_INVALID,,,
VCVTUSI2SS,0x7B,EVEX,PFX_F3,ESC_0F,W0,W_32,Tuple1Scalar,MASK_NONE,,E10NF,rG,rV,imE,,,Ity_V128,Ity_V128,Ity_I32,,,m_I32U_to_F32_F0x4,Iop_INVALID,,,
VCVTUSI2SS,0x7B,EVEX,PFX_F3,ESC_0F,W1,W_32,Tuple1Scalar,MASK_NONE,,E3NF,rG,rV,imE,,,Ity_V128,Ity_V128,Ity_I64,,,m_I64U_to_F32_F0x4,Iop_INVALID,,,
VPBROADCASTD,0x7C,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V128,Ity_I32,,,,m_Broadcast,Iop_INVALID,,4,
VPBROADCASTD,0x7C,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V256,Ity_I32,,,,m_Broadcast,Iop_INVALID,,8,
VPBROADCASTD,0x7C,EVEX,PFX_66,ESC_0F38,W0,W_32,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V512,Ity_I32,,,,m_Broadcast,Iop_INVALID,,16,
VPBROADCASTQ,0x7C,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V128,Ity_I64,,,,m_Broadcast,Iop_INVALID,,2,
VPBROADCASTQ,0x7C,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V256,Ity_I64,,,,m_Broadcast,Iop_INVALID,,4,
VPBROADCASTQ,0x7C,EVEX,PFX_66,ESC_0F38,W1,W_64,Tuple1Scalar,MASK_FULL,,E7NM,rG,iE,,,,Ity_V512,Ity_I64,,,,m_Broadcast,Iop_INVALID,,8,
VPERMT2B,0x7D,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,,rG,rV,rG,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI8x16,1,,DEFAULT
VPERMT2B,0x7D,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,,rG,rV,rG,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI8x32,1,,DEFAULT
VPERMT2B,0x7D,EVEX,PFX_66,ESC_0F38,W0,W_8,FullVectorMem,MASK_FULL,,,rG,rV,rG,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI8x64,1,,DEFAULT
VPERMT2W,0x7D,EVEX,PFX_66,ESC_0F38,W1,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rV,rG,rmE,,Ity_V128,Ity_V128,Ity_V128,Ity_V128,,NULL,Iop_PermI16x8,1,,DEFAULT
VPERMT2W,0x7D,EVEX,PFX_66,ESC_0F38,W1,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rV,rG,rmE,,Ity_V256,Ity_V256,Ity_V256,Ity_V256,,NULL,Iop_PermI16x16,1,,DEFAULT
VPERMT2W,0x7D,EVEX,PFX_66,ESC_0F38,W1,W_16,FullVectorMem,MASK_FULL,,E4NFnb,rG,rV,rG,rmE,,Ity_V512,Ity_V512,Ity_V512,Ity_V512,,NULL,Iop_PermI16x32,1,,DEFAULT
